Datetime,Motor current(mA),Motor Voltage(10mV),Motor electrodynamic force,Door opening time(.1s),Door closing time(.1s),Close command,Open command,DCSR,DCSL,DLSR,DLSL,Door Opened,Door Locked,Door is opening,Door is closing,Door leaf position
2023-7-5-0-0-25-919,620,3000,468,23,35,0,1,0,0,0,0,0,0,1,0,647
2023-7-5-0-0-25-939,597,3000,489,23,35,0,1,0,0,0,0,0,0,1,0,649
2023-7-5-0-0-25-959,514,2900,505,23,35,0,1,0,0,0,0,0,0,1,0,651
2023-7-5-0-0-25-979,417,2700,512,23,35,0,1,0,0,0,0,0,0,1,0,653
2023-7-5-0-0-25-999,317,2600,526,23,35,0,1,0,0,0,0,0,0,1,0,655
2023-7-5-0-0-26-19,229,2500,549,23,35,0,1,0,0,0,0,0,0,1,0,657
2023-7-5-0-0-26-39,168,2300,540,23,35,0,1,0,0,0,0,0,0,1,0,660
2023-7-5-0-0-26-59,126,2200,533,23,35,0,1,0,0,0,0,0,0,1,0,662
2023-7-5-0-0-26-79,100,2100,522,23,35,0,1,0,0,0,0,0,0,1,0,664
2023-7-5-0-0-26-99,82,2000,512,23,35,0,1,0,0,0,0,0,0,1,0,666
2023-7-5-0-0-26-119,62,2000,513,23,35,0,1,0,0,0,0,0,0,1,0,669
2023-7-5-0-0-26-139,35,1900,498,23,35,0,1,0,0,0,0,0,0,1,0,671
2023-7-5-0-0-26-159,18,1800,474,23,35,0,1,0,0,0,0,0,0,1,0,673
2023-7-5-0-0-26-179,15,1700,450,23,35,0,1,0,0,0,0,0,0,1,0,675
2023-7-5-0-0-26-199,21,1600,438,23,35,0,1,0,0,0,0,0,0,1,0,677
2023-7-5-0-0-26-219,32,1600,420,23,35,0,1,0,0,0,0,0,0,1,0,678
2023-7-5-0-0-26-239,47,1500,395,23,35,0,1,0,0,0,0,0,0,1,0,680
2023-7-5-0-0-26-259,68,1500,385,23,35,0,1,0,0,0,0,0,0,1,0,682
2023-7-5-0-0-26-279,82,1500,372,23,35,0,1,0,0,0,0,0,0,1,0,684
2023-7-5-0-0-26-299,94,1500,362,23,35,0,1,0,0,0,0,0,0,1,0,685
2023-7-5-0-0-26-319,112,1500,352,23,35,0,1,0,0,0,0,0,0,1,0,687
2023-7-5-0-0-26-339,129,1500,343,23,35,0,1,0,0,0,0,0,0,1,0,688
2023-7-5-0-0-26-359,147,1500,337,23,35,0,1,0,0,0,0,0,0,1,0,689
2023-7-5-0-0-26-379,165,1500,332,23,35,0,1,0,0,0,0,0,0,1,0,691
2023-7-5-0-0-26-399,176,1500,326,23,35,0,1,0,0,0,0,0,0,1,0,692
2023-7-5-0-0-26-419,185,1500,330,23,35,0,1,0,0,0,0,0,0,1,0,694
2023-7-5-0-0-26-439,309,1500,252,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-26-459,603,1900,195,23,35,0,1,0,0,0,0,0,0,1,0,697
2023-7-5-0-0-26-479,947,2400,155,23,35,0,1,0,0,0,0,0,0,1,0,697
2023-7-5-0-0-26-499,1287,3000,132,23,35,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-0-26-519,1576,3600,123,23,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-0-26-539,1781,4100,135,23,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-0-26-559,1981,4400,112,23,35,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-0-26-579,2140,4600,76,23,35,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-0-26-599,2252,4700,51,23,35,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-0-26-619,2322,4700,29,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-639,2369,4800,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-659,2404,4800,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-679,2428,4900,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-699,2449,4900,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-719,2463,4900,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-739,2472,4900,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-759,2484,5000,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-779,2490,5000,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-799,2493,5000,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-819,2493,5000,0,24,35,0,1,0,0,0,0,0,0,1,0,701
2023-7-5-0-0-26-839,2493,5000,0,24,35,0,1,0,0,0,0,1,0,1,0,701
2023-7-5-0-0-51-266,141,400,32,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-0-51-286,235,600,36,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-0-51-306,347,900,41,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-0-51-326,473,1200,48,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-0-51-346,597,1600,78,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-0-51-366,661,1900,112,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-0-51-386,726,2200,161,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-0-51-406,750,2500,239,24,35,0,1,1,1,1,1,0,0,1,0,2
2023-7-5-0-0-51-426,603,2700,371,24,35,0,1,1,1,1,1,0,0,1,0,3
2023-7-5-0-0-51-446,550,2700,422,24,35,0,1,1,1,0,0,0,0,1,0,5
2023-7-5-0-0-51-466,703,3200,439,24,35,0,1,1,1,0,0,0,0,1,0,6
2023-7-5-0-0-51-486,970,3800,438,24,35,0,1,1,1,0,0,0,0,1,0,8
2023-7-5-0-0-51-506,1296,4600,462,24,35,0,1,1,1,0,0,0,0,1,0,11
2023-7-5-0-0-51-526,1584,5500,538,24,35,0,1,1,1,0,0,0,0,1,0,12
2023-7-5-0-0-51-546,1843,6400,612,24,35,0,1,1,1,0,0,0,0,1,0,14
2023-7-5-0-0-51-566,2031,7100,704,24,35,0,1,1,1,0,0,0,0,1,0,18
2023-7-5-0-0-51-586,2213,7900,788,24,35,0,1,1,1,0,0,0,0,1,0,19
2023-7-5-0-0-51-606,2316,8500,905,24,35,0,1,1,1,0,0,0,0,1,0,24
2023-7-5-0-0-51-626,2355,9100,1040,24,35,0,1,1,1,0,0,0,0,1,0,26
2023-7-5-0-0-51-646,2334,9500,1154,24,35,0,1,0,0,0,0,0,0,1,0,30
2023-7-5-0-0-51-666,2231,9700,1277,24,35,0,1,0,0,0,0,0,0,1,0,38
2023-7-5-0-0-51-686,2096,9900,1390,24,35,0,1,0,0,0,0,0,0,1,0,40
2023-7-5-0-0-51-706,1955,10000,1498,24,35,0,1,0,0,0,0,0,0,1,0,49
2023-7-5-0-0-51-726,1790,10100,1624,24,35,0,1,0,0,0,0,0,0,1,0,56
2023-7-5-0-0-51-746,1631,10100,1738,24,35,0,1,0,0,0,0,0,0,1,0,63
2023-7-5-0-0-51-766,1520,10200,1813,24,35,0,1,0,0,0,0,0,0,1,0,70
2023-7-5-0-0-51-786,1414,10200,1880,24,35,0,1,0,0,0,0,0,0,1,0,78
2023-7-5-0-0-51-806,1305,10200,1947,24,35,0,1,0,0,0,0,0,0,1,0,86
2023-7-5-0-0-51-826,1226,10300,2012,24,35,0,1,0,0,0,0,0,0,1,0,94
2023-7-5-0-0-51-846,1155,10300,2066,24,35,0,1,0,0,0,0,0,0,1,0,103
2023-7-5-0-0-51-866,1105,10300,2102,24,35,0,1,0,0,0,0,0,0,1,0,112
2023-7-5-0-0-51-886,1067,10300,2130,24,35,0,1,0,0,0,0,0,0,1,0,120
2023-7-5-0-0-51-906,1002,10300,2169,24,35,0,1,0,0,0,0,0,0,1,0,130
2023-7-5-0-0-51-926,952,10300,2189,24,35,0,1,0,0,0,0,0,0,1,0,139
2023-7-5-0-0-51-946,941,10300,2180,24,35,0,1,0,0,0,0,0,0,1,0,148
2023-7-5-0-0-51-966,996,10300,2168,24,35,0,1,0,0,0,0,0,0,1,0,157
2023-7-5-0-0-51-986,952,10400,2205,24,35,0,1,0,0,0,0,0,0,1,0,166
2023-7-5-0-0-52-6,894,10300,2212,24,35,0,1,0,0,0,0,0,0,1,0,176
2023-7-5-0-0-52-26,852,10200,2216,24,35,0,1,0,0,0,0,0,0,1,0,185
2023-7-5-0-0-52-46,805,10100,2228,24,35,0,1,0,0,0,0,0,0,1,0,194
2023-7-5-0-0-52-66,764,10000,2225,24,35,0,1,0,0,0,0,0,0,1,0,204
2023-7-5-0-0-52-86,753,10000,2216,24,35,0,1,0,0,0,0,0,0,1,0,213
2023-7-5-0-0-52-106,738,10000,2230,24,35,0,1,0,0,0,0,0,0,1,0,223
2023-7-5-0-0-52-126,747,9900,2207,24,35,0,1,0,0,0,0,0,0,1,0,232
2023-7-5-0-0-52-146,779,10000,2202,24,35,0,1,0,0,0,0,0,0,1,0,241
2023-7-5-0-0-52-166,773,10000,2217,24,35,0,1,0,0,0,0,0,0,1,0,251
2023-7-5-0-0-52-186,753,10000,2212,24,35,0,1,0,0,0,0,0,0,1,0,260
2023-7-5-0-0-52-206,750,9900,2215,24,35,0,1,0,0,0,0,0,0,1,0,269
2023-7-5-0-0-52-226,741,9900,2211,24,35,0,1,0,0,0,0,0,0,1,0,279
2023-7-5-0-0-52-246,729,9900,2214,24,35,0,1,0,0,0,0,0,0,1,0,288
2023-7-5-0-0-52-266,717,9900,2217,24,35,0,1,0,0,0,0,0,0,1,0,298
2023-7-5-0-0-52-286,703,9900,2219,24,35,0,1,0,0,0,0,0,0,1,0,307
2023-7-5-0-0-52-306,688,9800,2222,24,35,0,1,0,0,0,0,0,0,1,0,316
2023-7-5-0-0-52-326,653,9800,2227,24,35,0,1,0,0,0,0,0,0,1,0,326
2023-7-5-0-0-52-346,623,9700,2225,24,35,0,1,0,0,0,0,0,0,1,0,335
2023-7-5-0-0-52-366,594,9700,2230,24,35,0,1,0,0,0,0,0,0,1,0,344
2023-7-5-0-0-52-386,573,9600,2228,24,35,0,1,0,0,0,0,0,0,1,0,354
2023-7-5-0-0-52-406,541,9500,2226,24,35,0,1,0,0,0,0,0,0,1,0,363
2023-7-5-0-0-52-426,523,9500,2228,24,35,0,1,0,0,0,0,0,0,1,0,373
2023-7-5-0-0-52-446,517,9500,2224,24,35,0,1,0,0,0,0,0,0,1,0,382
2023-7-5-0-0-52-466,509,9400,2223,24,35,0,1,0,0,0,0,0,0,1,0,392
2023-7-5-0-0-52-486,511,9400,2219,24,35,0,1,0,0,0,0,0,0,1,0,401
2023-7-5-0-0-52-506,511,9400,2215,24,35,0,1,0,0,0,0,0,0,1,0,410
2023-7-5-0-0-52-526,511,9400,2215,24,35,0,1,0,0,0,0,0,0,1,0,420
2023-7-5-0-0-52-546,514,9400,2207,24,35,0,1,0,0,0,0,0,0,1,0,429
2023-7-5-0-0-52-566,526,9400,2200,24,35,0,1,0,0,0,0,0,0,1,0,438
2023-7-5-0-0-52-586,532,9400,2189,24,35,0,1,0,0,0,0,0,0,1,0,448
2023-7-5-0-0-52-606,556,9400,2183,24,35,0,1,0,0,0,0,0,0,1,0,457
2023-7-5-0-0-52-626,556,9400,2183,24,35,0,1,0,0,0,0,0,0,1,0,466
2023-7-5-0-0-52-646,547,9400,2182,24,35,0,1,0,0,0,0,0,0,1,0,475
2023-7-5-0-0-52-666,514,9300,2187,24,35,0,1,0,0,0,0,0,0,1,0,485
2023-7-5-0-0-52-686,473,9200,2172,24,35,0,1,0,0,0,0,0,0,1,0,494
2023-7-5-0-0-52-706,417,9100,2187,24,35,0,1,0,0,0,0,0,0,1,0,503
2023-7-5-0-0-52-726,356,8900,2174,24,35,0,1,0,0,0,0,0,0,1,0,512
2023-7-5-0-0-52-746,273,8700,2163,24,35,0,1,0,0,0,0,0,0,1,0,521
2023-7-5-0-0-52-766,244,8600,2164,24,35,0,1,0,0,0,0,0,0,1,0,531
2023-7-5-0-0-52-786,168,8300,2126,24,35,0,1,0,0,0,0,0,0,1,0,540
2023-7-5-0-0-52-806,135,8100,2091,24,35,0,1,0,0,0,0,0,0,1,0,549
2023-7-5-0-0-52-826,103,8000,2080,24,35,0,1,0,0,0,0,0,0,1,0,558
2023-7-5-0-0-52-846,76,7800,2050,24,35,0,1,0,0,0,0,0,0,1,0,566
2023-7-5-0-0-52-866,50,7700,2032,24,35,0,1,0,0,0,0,0,0,1,0,575
2023-7-5-0-0-52-886,47,6000,1851,24,35,0,1,0,0,0,0,0,0,1,0,584
2023-7-5-0-0-52-906,44,5300,1776,24,35,0,1,0,0,0,0,0,0,1,0,592
2023-7-5-0-0-52-926,50,4200,1653,24,35,0,1,0,0,0,0,0,0,1,0,599
2023-7-5-0-0-52-946,59,3100,1521,24,35,0,1,0,0,0,0,0,0,1,0,606
2023-7-5-0-0-52-966,62,2200,1341,24,35,0,1,0,0,0,0,0,0,1,0,613
2023-7-5-0-0-52-986,59,1700,1187,24,35,0,1,0,0,0,0,0,0,1,0,619
2023-7-5-0-0-53-6,53,1300,1054,24,35,0,1,0,0,0,0,0,0,1,0,624
2023-7-5-0-0-53-26,47,1200,929,24,35,0,1,0,0,0,0,0,0,1,0,629
2023-7-5-0-0-53-46,35,1000,752,24,35,0,1,0,0,0,0,0,0,1,0,633
2023-7-5-0-0-53-66,21,1200,632,24,35,0,1,0,0,0,0,0,0,1,0,636
2023-7-5-0-0-53-86,12,1300,557,24,35,0,1,0,0,0,0,0,0,1,0,639
2023-7-5-0-0-53-106,126,1800,608,24,35,0,1,0,0,0,0,0,0,1,0,641
2023-7-5-0-0-53-126,285,2400,496,24,35,0,1,0,0,0,0,0,0,1,0,644
2023-7-5-0-0-53-146,473,2800,472,24,35,0,1,0,0,0,0,0,0,1,0,646
2023-7-5-0-0-53-166,626,3100,453,24,35,0,1,0,0,0,0,0,0,1,0,648
2023-7-5-0-0-53-186,667,3200,472,24,35,0,1,0,0,0,0,0,0,1,0,650
2023-7-5-0-0-53-206,632,3200,481,24,35,0,1,0,0,0,0,0,0,1,0,652
2023-7-5-0-0-53-226,526,3100,520,24,35,0,1,0,0,0,0,0,0,1,0,654
2023-7-5-0-0-53-246,388,2800,529,24,35,0,1,0,0,0,0,0,0,1,0,656
2023-7-5-0-0-53-266,288,2600,540,24,35,0,1,0,0,0,0,0,0,1,0,658
2023-7-5-0-0-53-286,206,2500,553,24,35,0,1,0,0,0,0,0,0,1,0,660
2023-7-5-0-0-53-306,147,2400,552,24,35,0,1,0,0,0,0,0,0,1,0,663
2023-7-5-0-0-53-326,103,2200,548,24,35,0,1,0,0,0,0,0,0,1,0,665
2023-7-5-0-0-53-346,73,2100,530,24,35,0,1,0,0,0,0,0,0,1,0,667
2023-7-5-0-0-53-366,56,2000,516,24,35,0,1,0,0,0,0,0,0,1,0,670
2023-7-5-0-0-53-386,41,1900,499,24,35,0,1,0,0,0,0,0,0,1,0,672
2023-7-5-0-0-53-406,32,1900,490,24,35,0,1,0,0,0,0,0,0,1,0,674
2023-7-5-0-0-53-426,18,1800,473,24,35,0,1,0,0,0,0,0,0,1,0,676
2023-7-5-0-0-53-446,9,1700,456,24,35,0,1,0,0,0,0,0,0,1,0,678
2023-7-5-0-0-53-466,15,1600,429,24,35,0,1,0,0,0,0,0,0,1,0,680
2023-7-5-0-0-53-486,35,1600,407,24,35,0,1,0,0,0,0,0,0,1,0,682
2023-7-5-0-0-53-506,53,1500,392,24,35,0,1,0,0,0,0,0,0,1,0,683
2023-7-5-0-0-53-526,73,1500,378,24,35,0,1,0,0,0,0,0,0,1,0,685
2023-7-5-0-0-53-546,94,1500,364,24,35,0,1,0,0,0,0,0,0,1,0,687
2023-7-5-0-0-53-566,115,1500,353,24,35,0,1,0,0,0,0,0,0,1,0,688
2023-7-5-0-0-53-586,229,1500,271,24,35,0,1,0,0,0,0,0,0,1,0,690
2023-7-5-0-0-53-606,523,1900,204,24,35,0,1,0,0,0,0,0,0,1,0,691
2023-7-5-0-0-53-626,870,2500,150,24,35,0,1,0,0,0,0,0,0,1,0,692
2023-7-5-0-0-53-646,1246,3200,114,24,35,0,1,0,0,0,0,0,0,1,0,693
2023-7-5-0-0-53-666,1590,3900,99,24,35,0,1,0,0,0,0,0,0,1,0,693
2023-7-5-0-0-53-686,1849,4400,93,24,35,0,1,0,0,0,0,0,0,1,0,694
2023-7-5-0-0-53-706,2040,4800,81,24,35,0,1,0,0,0,0,0,0,1,0,694
2023-7-5-0-0-53-726,2184,5000,53,24,35,0,1,0,0,0,0,0,0,1,0,694
2023-7-5-0-0-53-746,2278,5200,33,24,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-766,2340,5200,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-786,2381,5300,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-806,2410,5300,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-826,2434,5400,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-846,2454,5400,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-866,2472,5500,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-886,2481,5500,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-906,2481,5500,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-926,2487,5500,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-946,2493,5500,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-966,2493,5500,0,23,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-0-53-986,2493,5500,0,23,35,0,0,0,0,0,0,1,0,1,0,695
2023-7-5-0-1-33-989,112,300,42,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-1-34-9,132,500,76,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-1-34-29,173,700,99,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-1-34-49,300,1000,95,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-1-34-69,450,1400,121,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-1-34-89,611,1900,144,24,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-1-34-109,797,2400,192,24,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-1-34-129,935,3000,252,24,35,1,0,0,0,0,0,0,0,0,1,697
2023-7-5-0-1-34-149,1096,3600,311,24,35,1,0,0,0,0,0,0,0,0,1,696
2023-7-5-0-1-34-169,1226,4200,403,24,35,1,0,0,0,0,0,0,0,0,1,695
2023-7-5-0-1-34-189,1329,4800,497,24,35,1,0,0,0,0,0,0,0,0,1,693
2023-7-5-0-1-34-209,1402,5300,607,24,35,1,0,0,0,0,0,0,0,0,1,691
2023-7-5-0-1-34-229,1423,5800,709,24,35,1,0,0,0,0,0,0,0,0,1,689
2023-7-5-0-1-34-249,1405,6200,823,24,35,1,0,0,0,0,0,0,0,0,1,686
2023-7-5-0-1-34-269,1320,6300,923,24,35,1,0,0,0,0,0,0,0,0,1,682
2023-7-5-0-1-34-289,1190,6400,1016,24,35,1,0,0,0,0,0,0,0,0,1,678
2023-7-5-0-1-34-309,1017,6300,1100,24,35,1,0,0,0,0,0,0,0,0,1,674
2023-7-5-0-1-34-329,829,6100,1159,24,35,1,0,0,0,0,0,0,0,0,1,670
2023-7-5-0-1-34-349,641,5900,1210,24,35,1,0,0,0,0,0,0,0,0,1,665
2023-7-5-0-1-34-369,479,5700,1251,24,35,1,0,0,0,0,0,0,0,0,1,660
2023-7-5-0-1-34-389,367,5500,1261,24,35,1,0,0,0,0,0,0,0,0,1,654
2023-7-5-0-1-34-409,300,5400,1271,24,35,1,0,0,0,0,0,0,0,0,1,649
2023-7-5-0-1-34-429,238,5300,1290,24,35,1,0,0,0,0,0,0,0,0,1,644
2023-7-5-0-1-34-449,194,5200,1293,24,35,1,0,0,0,0,0,0,0,0,1,638
2023-7-5-0-1-34-469,182,5200,1280,24,35,1,0,0,0,0,0,0,0,0,1,633
2023-7-5-0-1-34-489,188,5100,1265,24,35,1,0,0,0,0,0,0,0,0,1,627
2023-7-5-0-1-34-509,194,5200,1273,24,35,1,0,0,0,0,0,0,0,0,1,622
2023-7-5-0-1-34-529,194,5200,1273,24,35,1,0,0,0,0,0,0,0,0,1,616
2023-7-5-0-1-34-549,212,5200,1260,24,35,1,0,0,0,0,0,0,0,0,1,611
2023-7-5-0-1-34-569,235,5200,1258,24,35,1,0,0,0,0,0,0,0,0,1,605
2023-7-5-0-1-34-589,256,5200,1255,24,35,1,0,0,0,0,0,0,0,0,1,600
2023-7-5-0-1-34-609,276,5300,1253,24,35,1,0,0,0,0,0,0,0,0,1,595
2023-7-5-0-1-34-629,276,5300,1265,24,35,1,0,0,0,0,0,0,0,0,1,589
2023-7-5-0-1-34-649,279,5300,1265,24,35,1,0,0,0,0,0,0,0,0,1,584
2023-7-5-0-1-34-669,294,5300,1255,24,35,1,0,0,0,0,0,0,0,0,1,579
2023-7-5-0-1-34-689,317,5400,1257,24,35,1,0,0,0,0,0,0,0,0,1,573
2023-7-5-0-1-34-709,329,5400,1254,24,35,1,0,0,0,0,0,0,0,0,1,568
2023-7-5-0-1-34-729,320,5400,1269,24,35,1,0,0,0,0,0,0,0,0,1,562
2023-7-5-0-1-34-749,312,5400,1272,24,35,1,0,0,0,0,0,0,0,0,1,557
2023-7-5-0-1-34-769,309,5400,1272,24,35,1,0,0,0,0,0,0,0,0,1,552
2023-7-5-0-1-34-789,303,5400,1279,24,35,1,0,0,0,0,0,0,0,0,1,546
2023-7-5-0-1-34-809,282,5400,1282,24,35,1,0,0,0,0,0,0,0,0,1,541
2023-7-5-0-1-34-829,279,5400,1281,24,35,1,0,0,0,0,0,0,0,0,1,535
2023-7-5-0-1-34-849,276,5400,1281,24,35,1,0,0,0,0,0,0,0,0,1,530
2023-7-5-0-1-34-869,276,5400,1281,24,35,1,0,0,0,0,0,0,0,0,1,524
2023-7-5-0-1-34-889,270,5400,1281,24,35,1,0,0,0,0,0,0,0,0,1,519
2023-7-5-0-1-34-909,265,5400,1284,24,35,1,0,0,0,0,0,0,0,0,1,513
2023-7-5-0-1-34-929,267,5300,1280,24,35,1,0,0,0,0,0,0,0,0,1,508
2023-7-5-0-1-34-949,276,5400,1277,24,35,1,0,0,0,0,0,0,0,0,1,503
2023-7-5-0-1-34-969,291,5400,1274,24,35,1,0,0,0,0,0,0,0,0,1,497
2023-7-5-0-1-34-989,285,5400,1278,24,35,1,0,0,0,0,0,0,0,0,1,492
2023-7-5-0-1-35-9,303,5400,1275,24,35,1,0,0,0,0,0,0,0,0,1,486
2023-7-5-0-1-35-29,312,5400,1276,24,35,1,0,0,0,0,0,0,0,0,1,481
2023-7-5-0-1-35-49,312,5400,1276,24,35,1,0,0,0,0,0,0,0,0,1,475
2023-7-5-0-1-35-69,306,5400,1276,24,35,1,0,0,0,0,0,0,0,0,1,470
2023-7-5-0-1-35-89,303,5400,1283,24,35,1,0,0,0,0,0,0,0,0,1,464
2023-7-5-0-1-35-109,315,5400,1272,24,35,1,0,0,0,0,0,0,0,0,1,459
2023-7-5-0-1-35-129,320,5500,1273,24,35,1,0,0,0,0,0,0,0,0,1,454
2023-7-5-0-1-35-149,320,5500,1281,24,35,1,0,0,0,0,0,0,0,0,1,448
2023-7-5-0-1-35-169,309,5500,1280,24,35,1,0,0,0,0,0,0,0,0,1,443
2023-7-5-0-1-35-189,312,5400,1280,24,35,1,0,0,0,0,0,0,0,0,1,437
2023-7-5-0-1-35-209,306,5400,1280,24,35,1,0,0,0,0,0,0,0,0,1,432
2023-7-5-0-1-35-229,291,5400,1294,24,35,1,0,0,0,0,0,0,0,0,1,426
2023-7-5-0-1-35-249,288,5400,1286,24,35,1,0,0,0,0,0,0,0,0,1,421
2023-7-5-0-1-35-269,288,5400,1282,24,35,1,0,0,0,0,0,0,0,0,1,415
2023-7-5-0-1-35-289,300,5400,1283,24,35,1,0,0,0,0,0,0,0,0,1,410
2023-7-5-0-1-35-309,300,5400,1283,24,35,1,0,0,0,0,0,0,0,0,1,404
2023-7-5-0-1-35-329,300,5400,1287,24,35,1,0,0,0,0,0,0,0,0,1,399
2023-7-5-0-1-35-349,303,5400,1283,24,35,1,0,0,0,0,0,0,0,0,1,393
2023-7-5-0-1-35-369,323,5500,1273,24,35,1,0,0,0,0,0,0,0,0,1,388
2023-7-5-0-1-35-389,341,5500,1271,24,35,1,0,0,0,0,0,0,0,0,1,382
2023-7-5-0-1-35-409,347,5500,1279,24,35,1,0,0,0,0,0,0,0,0,1,377
2023-7-5-0-1-35-429,367,5500,1265,24,35,1,0,0,0,0,0,0,0,0,1,372
2023-7-5-0-1-35-449,400,5600,1257,24,35,1,0,0,0,0,0,0,0,0,1,366
2023-7-5-0-1-35-469,432,5600,1259,24,35,1,0,0,0,0,0,0,0,0,1,361
2023-7-5-0-1-35-489,461,5700,1254,24,35,1,0,0,0,0,0,0,0,0,1,355
2023-7-5-0-1-35-509,509,5800,1242,24,35,1,0,0,0,0,0,0,0,0,1,350
2023-7-5-0-1-35-529,544,5900,1249,24,35,1,0,0,0,0,0,0,0,0,1,345
2023-7-5-0-1-35-549,585,5900,1245,24,35,1,0,0,0,0,0,0,0,0,1,339
2023-7-5-0-1-35-569,653,6000,1231,24,35,1,0,0,0,0,0,0,0,0,1,334
2023-7-5-0-1-35-589,714,6100,1232,24,35,1,0,0,0,0,0,0,0,0,1,329
2023-7-5-0-1-35-609,779,6300,1223,24,35,1,0,0,0,0,0,0,0,0,1,324
2023-7-5-0-1-35-629,823,6400,1223,24,35,1,0,0,0,0,0,0,0,0,1,318
2023-7-5-0-1-35-649,855,6500,1229,24,35,1,0,0,0,0,0,0,0,0,1,313
2023-7-5-0-1-35-669,888,6500,1232,24,35,1,0,0,0,0,0,0,0,0,1,308
2023-7-5-0-1-35-689,905,6600,1230,24,35,1,0,0,0,0,0,0,0,0,1,303
2023-7-5-0-1-35-709,929,6600,1232,24,35,1,0,0,0,0,0,0,0,0,1,298
2023-7-5-0-1-35-729,955,6700,1231,24,35,1,0,0,0,0,0,0,0,0,1,292
2023-7-5-0-1-35-749,970,6700,1236,24,35,1,0,0,0,0,0,0,0,0,1,287
2023-7-5-0-1-35-769,970,6700,1236,24,35,1,0,0,0,0,0,0,0,0,1,282
2023-7-5-0-1-35-789,958,6800,1247,24,35,1,0,0,0,0,0,0,0,0,1,276
2023-7-5-0-1-35-809,917,6700,1251,24,35,1,0,0,0,0,0,0,0,0,1,271
2023-7-5-0-1-35-829,891,6600,1256,24,35,1,0,0,0,0,0,0,0,0,1,266
2023-7-5-0-1-35-849,867,6600,1254,24,35,1,0,0,0,0,0,0,0,0,1,260
2023-7-5-0-1-35-869,861,6500,1246,24,35,1,0,0,0,0,0,0,0,0,1,255
2023-7-5-0-1-35-889,864,6500,1242,24,35,1,0,0,0,0,0,0,0,0,1,250
2023-7-5-0-1-35-909,847,6500,1237,24,35,1,0,0,0,0,0,0,0,0,1,245
2023-7-5-0-1-35-929,826,6400,1239,24,35,1,0,0,0,0,0,0,0,0,1,239
2023-7-5-0-1-35-949,808,6400,1233,24,35,1,0,0,0,0,0,0,0,0,1,234
2023-7-5-0-1-35-969,802,6300,1217,24,35,1,0,0,0,0,0,0,0,0,1,229
